channel,daypart,len_bin,len_min,straddle_qh,n_qh_windows,B_content,inbreak_tvr,billed_qh,dilution,dip_frac,n_content_minutes
קשת 12,morning,6-9m,6.416666666666667,0,1,6.0928571428571425,5.771428571428571,5.9399999999999995,0.9749120750293083,0.05275498241500587,28
קשת 12,morning,<1m,0.3,0,1,5.72142857142857,5.8,5.659999999999999,0.989263420724095,-0.013732833957553314,28
קשת 12,morning,<1m,0.3,0,1,5.72142857142857,5.6,5.659999999999999,0.989263420724095,0.02122347066167274,28
קשת 12,morning,6-9m,6.816666666666666,1,2,5.796666666666666,5.525,5.695,0.9824611845888443,0.04686601495112119,30
קשת 12,morning,4-6m,4.966666666666667,0,1,6.0233333333333325,6.066666666666666,6.0200000000000005,0.9994465965688989,-0.007194244604316724,30
קשת 12,morning,4-6m,4.983333333333333,0,1,5.377777777777777,5.266666666666667,5.259999999999999,0.9780991735537189,0.02066115702479332,27
קשת 12,morning,<1m,0.7833333333333333,0,1,5.228571428571429,4.9,5.26,1.0060109289617485,0.06284153005464477,21
קשת 12,morning,4-6m,4.016666666666667,1,2,4.988,5.12,5.022666666666666,1.0069500133654101,-0.02646351242983158,25
קשת 12,morning,<1m,0.7833333333333333,0,1,4.832000000000001,4.800000000000001,4.946666666666666,1.0237306843267107,0.0066225165562914245,25
קשת 12,morning,4-6m,5.216666666666667,1,2,3.4440000000000004,2.9666666666666663,3.186666666666666,0.925280681378242,0.1385985288424315,25
קשת 12,morning,1-2m,1.5166666666666666,0,1,3.0349999999999997,3.1,2.7866666666666666,0.9181768259198243,-0.021416803953871577,20
קשת 12,morning,3-4m,3.45,1,2,2.760869565217391,2.7199999999999998,2.765333333333333,1.0016167979002624,0.014803149606299248,23
קשת 12,morning,<1m,0.7,0,1,2.7879999999999994,2.6500000000000004,2.7599999999999993,0.9899569583931134,0.04949784791965528,25
קשת 12,afternoon,4-6m,5.3,0,1,3.7206896551724133,3.771428571428572,3.9933333333333327,1.0732777262897744,-0.013636965444194571,29
קשת 12,afternoon,1-2m,1.0333333333333334,0,1,3.933333333333333,3.75,3.993333333333333,1.0152542372881357,0.04661016949152541,24
קשת 12,afternoon,3-4m,3.716666666666667,0,1,4.02,3.925,3.9666666666666663,0.9867330016583749,0.023631840796019876,30
קשת 12,afternoon,3-4m,3.95,0,1,4.544827586206897,4.56,4.760000000000001,1.0473444613050076,-0.0033383915022759947,29
קשת 12,afternoon,1-2m,1.2166666666666666,0,1,4.688461538461539,4.4,4.760000000000001,1.0152584085315834,0.061525840853158265,26
קשת 12,afternoon,3-4m,3.9166666666666665,0,1,5.596153846153848,5.4399999999999995,5.4399999999999995,0.9720962199312712,0.027903780068728845,26
קשת 12,afternoon,<1m,0.5166666666666667,0,1,5.614285714285715,5.3,5.4399999999999995,0.9689567430025443,0.055979643765903475,21
קשת 12,afternoon,4-6m,5.483333333333333,0,1,6.2749999999999995,5.75,5.953333333333333,0.948738379814077,0.08366533864541825,24
קשת 12,afternoon,<1m,0.7666666666666667,0,1,6.408333333333334,6.35,5.953333333333333,0.9289986996098828,0.009102730819245952,24
קשת 12,afternoon,2-3m,2.966666666666667,0,1,7.167857142857144,6.725,7.086666666666668,0.9886729779106461,0.061783756851021554,28
קשת 12,afternoon,<1m,0.6833333333333333,0,1,7.123076923076923,6.4,7.006666666666666,0.9836573074154067,0.10151187904967596,26
קשת 12,afternoon,1-2m,1.3833333333333333,1,2,7.5920000000000005,7.2,7.457777777777778,0.9823205713616673,0.05163329820864071,25
קשת 12,afternoon,1-2m,1.4166666666666667,0,1,7.654166666666668,6.9,7.546666666666668,0.9859553620032662,0.09853021230266745,24
קשת 12,afternoon,1-2m,1.9333333333333331,0,1,7.728,7.5,7.546666666666668,0.9765355417529332,0.029503105590062084,25
קשת 12,afternoon,1-2m,1.0666666666666669,0,1,8.3,8.6,8.52,1.0265060240963855,-0.036144578313252795,23
קשת 12,afternoon,1-2m,1.0166666666666666,0,1,8.638095238095238,9.149999999999999,8.826666666666666,1.0218302094818081,-0.05926130099228222,21
קשת 12,afternoon,4-6m,4.65,0,1,8.6875,9.0,8.826666666666666,1.0160191846522781,-0.03597122302158273,24
קשת 12,afternoon,<1m,0.9666666666666668,0,1,8.78695652173913,8.350000000000001,8.826666666666666,1.0045192149101105,0.04972785749628872,23
קשת 12,afternoon,4-6m,5.016666666666667,0,1,9.680000000000001,8.366666666666667,8.806666666666667,0.9097796143250687,0.1356749311294767,30
קשת 12,early_evening,1-2m,1.5333333333333334,0,1,11.071428571428571,11.649999999999999,10.393333333333334,0.9387526881720432,-0.05225806451612902,21
קשת 12,early_evening,3-4m,3.7333333333333334,0,1,10.779166666666669,10.620000000000001,10.393333333333334,0.9642056436026285,0.01476613838422891,24
קשת 12,early_evening,3-4m,3.9,0,1,10.485714285714286,9.86,10.393333333333334,0.9911898274296096,0.05967302452316081,21
קשת 12,early_evening,2-3m,2.65,0,1,10.399999999999999,10.066666666666665,10.053333333333335,0.9666666666666669,0.03205128205128216,26
קשת 12,early_evening,1-2m,1.9833333333333336,0,1,11.691666666666668,11.666666666666666,11.493333333333332,0.9830363506771203,0.002138275124732858,24
קשת 12,early_evening,4-6m,5.016666666666667,0,1,12.044,11.066666666666668,11.493333333333332,0.954278755673641,0.08114690578988148,25
קשת 12,early_evening,3-4m,3.65,0,1,11.899999999999999,11.5,12.193333333333332,1.0246498599439775,0.03361344537815114,25
קשת 12,early_evening,1-2m,1.3166666666666669,0,1,11.904347826086957,10.65,12.193333333333332,1.0242756269783295,0.10536888239590936,23
קשת 12,early_evening,6-9m,8.016666666666667,1,2,11.288888888888888,10.266666666666666,10.537037037037035,0.9333989501312334,0.09055118110236215,27
קשת 12,early_evening,<1m,0.3,0,1,13.623076923076923,11.2,13.199999999999998,0.9689440993788818,0.17786561264822132,26
קשת 12,early_evening,2-3m,2.9166666666666665,0,1,13.975000000000003,11.625,13.199999999999998,0.9445438282647581,0.16815742397137767,28
קשת 12,late_evening,6-9m,8.133333333333333,1,2,17.724999999999998,13.744444444444445,15.954074074074075,0.9000888053074233,0.22457295094812713,24
קשת 12,late_evening,6-9m,8.116666666666667,0,1,19.261904761904766,16.41111111111111,17.600000000000005,0.9137206427688505,0.14800164812525773,21
קשת 12,late_evening,4-6m,5.916666666666667,0,1,21.49565217391304,17.67142857142857,19.48,0.9062297734627833,0.17790684234858978,23
קשת 12,late_evening,<1m,0.3,0,1,22.07333333333333,18.4,21.75333333333333,0.9855028692237995,0.1664149803684687,15
קשת 12,late_evening,<1m,0.3,1,2,22.241176470588236,18.5,19.913333333333334,0.8953363307766905,0.1682094683946046,17
קשת 12,late_evening,9m+,10.883333333333333,0,1,22.97407407407408,16.908333333333335,18.07333333333333,0.786683862647106,0.2640254715460262,27
קשת 12,late_evening,9m+,10.166666666666666,1,2,23.58148148148148,15.690909090909088,20.279999999999994,0.8599968588032039,0.33460884960806436,27
קשת 12,late_evening,4-6m,5.916666666666667,0,1,17.210714285714285,12.757142857142856,18.680000000000003,1.085370408798506,0.2587673791242997,28
קשת 12,late_evening,1-2m,1.0833333333333333,0,1,14.569565217391302,9.4,9.633333333333335,0.6611956629861735,0.35481945687854355,23
קשת 12,late_evening,6-9m,6.1,0,1,8.014814814814814,7.414285714285714,7.8999999999999995,0.9856746765249538,0.07492738315289149,27
קשת 12,late_evening,2-3m,2.316666666666667,1,2,7.328571428571429,7.033333333333334,7.046666666666667,0.9615334632878492,0.04028589993502274,21
קשת 12,overnight,1-2m,1.7,0,1,5.722727272727273,6.449999999999999,6.539999999999998,1.1428117553613977,-0.12708498808578228,22
קשת 12,overnight,3-4m,3.683333333333333,0,1,5.690476190476191,5.300000000000001,4.58,0.8048535564853556,0.06861924686192455,21
קשת 12,overnight,1-2m,1.0333333333333334,0,1,5.268421052631578,4.6,4.58,0.8693306693306695,0.1268731268731268,19
קשת 12,overnight,2-3m,2.4166666666666665,1,2,3.8818181818181827,3.9333333333333336,3.882222222222222,1.0001040853499867,-0.013270882123340932,22
קשת 12,overnight,<1m,0.9,0,1,3.7043478260869573,3.65,3.533333333333333,0.9538341158059466,0.014671361502347713,23
קשת 12,overnight,2-3m,2.316666666666667,0,1,2.3620689655172415,2.1,2.1333333333333337,0.9031630170316303,0.11094890510948907,29
קשת 12,overnight,<1m,0.2666666666666666,0,1,2.2851851851851848,2.2,2.1333333333333337,0.9335494327390603,0.037277147487844164,27
קשת 12,morning,<1m,0.3,0,1,3.448275862068965,3.5,3.4466666666666663,0.9995333333333334,-0.015000000000000124,29
קשת 12,morning,<1m,0.3,0,1,3.53103448275862,3.8,3.4466666666666663,0.9761067708333334,-0.076171875,29
קשת 12,morning,<1m,0.3,0,1,5.7481481481481485,5.8,5.879999999999999,1.0229381443298966,-0.009020618556700999,27
קשת 12,morning,<1m,0.3,0,1,5.7576923076923086,5.8,5.879999999999999,1.0212424849699395,-0.007348029392117317,26
קשת 12,morning,4-6m,5.4,0,1,5.3500000000000005,4.583333333333333,5.060000000000001,0.9457943925233646,0.14330218068535838,26
קשת 12,morning,1-2m,1.0833333333333333,0,1,5.3125,4.65,5.153333333333333,0.9700392156862745,0.12470588235294111,24
קשת 12,morning,4-6m,5.666666666666667,0,1,5.660714285714287,5.757142857142858,5.759999999999999,1.0175394321766558,-0.017034700315457174,28
קשת 12,morning,<1m,0.3,0,1,5.803999999999999,5.949999999999999,5.786666666666666,0.9970135538708936,-0.025155065472088234,25
קשת 12,morning,<1m,0.3,0,1,5.803999999999999,6.1,5.786666666666666,0.9970135538708936,-0.0509993108201241,25
קשת 12,morning,4-6m,5.333333333333333,1,2,5.706896551724139,5.083333333333334,5.613333333333334,0.9836052366565962,0.10926485397784491,29
קשת 12,morning,<1m,0.7,0,1,5.754166666666667,4.9,5.579999999999999,0.9697320782041996,0.14844315713251266,24
קשת 12,morning,4-6m,5.916666666666667,0,1,5.264285714285714,5.428571428571428,5.426666666666668,1.0308457711442789,-0.031207598371777445,28
קשת 12,morning,<1m,0.3,0,1,4.632,4.6,4.56,0.9844559585492227,0.006908462867012077,25
קשת 12,morning,<1m,0.3,0,1,4.632,4.6,4.56,0.9844559585492227,0.006908462867012077,25
קשת 12,morning,4-6m,5.283333333333333,0,1,4.69655172413793,4.583333333333333,4.620000000000001,0.9837004405286347,0.024106705824767483,29
קשת 12,morning,4-6m,4.766666666666667,0,1,4.413333333333332,4.3,4.306666666666666,0.9758308157099699,0.02567975830815694,30
קשת 12,morning,4-6m,4.05,1,2,4.123333333333333,4.26,4.105333333333332,0.9956345998383184,-0.03314470493128541,30
קשת 12,morning,<1m,0.4166666666666667,0,1,4.1038461538461535,4.2,4.153333333333334,1.0120587316463607,-0.023430178069353547,26
קשת 12,morning,4-6m,4.366666666666666,0,1,4.066666666666667,4.0,4.133333333333334,1.0163934426229508,0.01639344262295095,27
קשת 12,morning,<1m,0.7,0,1,4.047619047619048,4.0,4.133333333333334,1.0211764705882351,0.011764705882353121,21
קשת 12,morning,4-6m,4.466666666666667,1,2,3.8736842105263163,4.04,3.868,0.998532608695652,-0.04293478260869543,19
קשת 12,morning,<1m,0.85,0,1,3.7789473684210524,4.0,3.686666666666667,0.9755803156917364,-0.058495821727019504,19
קשת 12,morning,4-6m,4.316666666666666,0,1,3.8181818181818183,3.3199999999999994,3.6866666666666665,0.9655555555555555,0.13047619047619063,22
קשת 12,morning,<1m,0.5166666666666667,0,1,3.8818181818181823,3.2,3.8400000000000003,0.9892271662763465,0.17564402810304458,22
קשת 12,afternoon,4-6m,4.566666666666666,0,1,4.175862068965517,3.65,3.6999999999999997,0.8860445912469033,0.12592898431048727,29
קשת 12,afternoon,<1m,0.6666666666666666,0,1,4.104,3.5,3.7,0.9015594541910331,0.1471734892787524,25
קשת 12,afternoon,4-6m,4.233333333333333,1,2,2.943333333333333,2.58,2.7986666666666666,0.950849377123443,0.12344280860702139,30
קשת 12,afternoon,4-6m,5.316666666666666,0,1,2.8551724137931034,2.6833333333333336,2.82,0.9876811594202898,0.06018518518518512,29
קשת 12,afternoon,<1m,0.85,0,1,2.96,2.6,2.82,0.9527027027027026,0.1216216216216216,25
קשת 12,afternoon,4-6m,4.816666666666666,0,1,3.6413793103448273,3.9999999999999996,4.026666666666666,1.1058080808080808,-0.0984848484848484,29
קשת 12,afternoon,<1m,0.7166666666666667,0,1,3.7083333333333335,3.8,4.026666666666666,1.0858426966292134,-0.024719101123595433,24
קשת 12,afternoon,4-6m,4.383333333333334,0,1,3.8034482758620687,3.7399999999999998,3.9466666666666663,1.0376548806285888,0.01668177697189477,29
קשת 12,afternoon,1-2m,1.1,0,1,3.8884615384615384,4.05,3.946666666666666,1.0149686778766895,-0.041543026706231334,26
קשת 12,afternoon,4-6m,4.416666666666667,0,1,4.717241379310345,4.733333333333333,4.72,1.0005847953216374,-0.003411306042884865,29
קשת 12,afternoon,<1m,0.6,0,1,4.8999999999999995,4.4,4.72,0.963265306122449,0.10204081632653039,24
קשת 12,afternoon,1-2m,1.8166666666666669,0,1,7.05,7.099999999999999,7.026666666666667,0.9966903073286053,-0.007092198581560183,24
קשת 12,afternoon,3-4m,3.35,0,1,7.183999999999998,6.775,7.026666666666667,0.9780994803266522,0.056932071269487516,25
קשת 12,afternoon,1-2m,1.4,0,1,7.356521739130436,7.25,7.026666666666667,0.9551615445232466,0.014479905437352336,23
קשת 12,afternoon,1-2m,1.1,0,1,7.633333333333333,7.3,7.64,1.000873362445415,0.04366812227074235,21
קשת 12,afternoon,<1m,0.95,0,1,7.795,7.5,7.6933333333333325,0.9869574513577078,0.03784477228992944,20
קשת 12,afternoon,4-6m,4.65,0,1,7.954166666666667,7.683333333333333,7.6933333333333325,0.9672079622839181,0.034049240440021,24
קשת 12,afternoon,<1m,0.6166666666666667,0,1,8.08,7.449999999999999,7.6933333333333325,0.9521452145214521,0.07797029702970304,20
קשת 12,afternoon,4-6m,5.25,0,1,9.433333333333334,8.283333333333333,9.066666666666665,0.9611307420494697,0.12190812720848065,30
קשת 12,early_evening,1-2m,1.8166666666666669,0,1,11.052380952380954,11.266666666666666,10.9,0.9862128392934079,-0.019388194743644727,21
קשת 12,early_evening,4-6m,5.016666666666667,0,1,10.922727272727274,10.516666666666666,10.9,0.9979192675821889,0.037175752531557915,22
קשת 12,early_evening,2-3m,2.4166666666666665,1,2,10.936842105263159,10.066666666666668,10.637777777777778,0.9726553309806437,0.07956368302855299,19
קשת 12,early_evening,2-3m,2.3,0,1,11.595238095238093,10.566666666666668,10.506666666666666,0.9061190965092404,0.08870636550307975,21
קשת 12,early_evening,2-3m,2.0166666666666666,0,1,12.204166666666666,12.1,11.46,0.9390235575281668,0.008535336292249895,24
קשת 12,early_evening,4-6m,4.766666666666667,0,1,12.079166666666666,11.333333333333334,11.46,0.9487409451535014,0.061745429458433865,24
קשת 12,early_evening,3-4m,3.0833333333333335,0,1,11.078260869565216,10.2,10.946666666666665,0.9881214024071167,0.07927786499215073,23
קשת 12,early_evening,1-2m,1.2666666666666666,0,1,11.079166666666666,10.2,10.946666666666665,0.988040616773223,0.0793531402783001,24
קשת 12,early_evening,6-9m,8.366666666666667,1,2,10.785714285714286,9.85,10.067333333333334,0.9333951434878587,0.08675496688741735,28
קשת 12,early_evening,1-2m,1.1166666666666667,0,1,15.476923076923075,13.95,15.23333333333333,0.984261100066269,0.09865805168986075,26
קשת 12,early_evening,<1m,0.3,0,1,15.824000000000002,13.7,15.23333333333333,0.9626727334007412,0.13422649140546017,25
קשת 12,early_evening,2-3m,2.9166666666666665,0,1,16.117857142857144,13.775000000000002,15.23333333333333,0.9451215008493978,0.14535785508530907,28
קשת 12,late_evening,6-9m,7.533333333333333,1,2,17.925925925925927,14.725000000000001,16.689166666666665,0.9310072314049586,0.17856404958677685,27
קשת 12,late_evening,6-9m,8.5,0,1,17.820833333333336,16.22222222222222,16.846666666666668,0.9453355155482814,0.08970462161951542,24
קשת 12,late_evening,9m+,9.433333333333334,1,2,19.06,16.509090909090908,17.349090909090908,0.9102356195745492,0.13383573404559768,20
קשת 12,late_evening,1-2m,1.25,0,1,20.884615384615383,20.166666666666664,20.359999999999996,0.9748802946593,0.03437691835481893,13
קשת 12,late_evening,9m+,10.85,0,1,20.572,16.65,17.5,0.8506708146995917,0.19064748201438853,25
קשת 12,late_evening,9m+,9.133333333333333,1,2,18.142857142857146,13.87,16.633333333333333,0.916797900262467,0.23551181102362218,28
קשת 12,late_evening,<1m,0.6833333333333333,0,1,16.710714285714285,18.15,17.673333333333332,1.0576049013321935,-0.08612951485360121,28
קשת 12,late_evening,4-6m,4.516666666666667,0,1,12.610714285714286,9.96,10.773333333333333,0.8543000094401964,0.21019541206457093,28
קשת 12,late_evening,1-2m,1.0666666666666669,0,1,11.012000000000002,9.25,10.773333333333333,0.9783266739314685,0.1600072648020343,25
קשת 12,late_evening,4-6m,5.516666666666667,0,1,7.507407407407408,6.457142857142856,7.120000000000003,0.9483966452886041,0.1398971033899501,27
קשת 12,overnight,1-2m,1.5333333333333334,0,1,5.6842105263157885,5.866666666666667,5.666666666666667,0.9969135802469138,-0.032098765432099,19
קשת 12,overnight,4-6m,5.3,0,1,5.000000000000001,4.683333333333334,5.666666666666665,1.1333333333333329,0.06333333333333346,22
קשת 12,overnight,1-2m,1.4666666666666666,1,2,4.590476190476191,4.5,4.703333333333333,1.0245850622406638,0.019709543568464882,21
קשת 12,overnight,2-3m,2.466666666666667,0,1,4.031034482758621,4.6000000000000005,4.38,1.0865697177074423,-0.14114627887082998,29
קשת 12,overnight,<1m,0.3166666666666666,0,1,4.044444444444444,4.9,4.38,1.082967032967033,-0.21153846153846168,27
קשת 12,overnight,3-4m,3.75,0,1,4.1,3.5200000000000005,3.9200000000000004,0.9560975609756099,0.14146341463414613,28
קשת 12,overnight,<1m,0.2166666666666666,1,2,3.824,3.55,3.7800000000000002,0.9884937238493725,0.07165271966527198,25
קשת 12,overnight,<1m,0.7166666666666667,0,1,1.3033333333333332,1.3,1.3000000000000003,0.997442455242967,0.002557544757033181,30
קשת 12,overnight,<1m,0.7,0,1,1.0633333333333332,1.6,1.166666666666667,1.0971786833855803,-0.5047021943573671,30
קשת 12,overnight,1-2m,1.05,0,1,1.0333333333333334,1.1,1.06,1.025806451612903,-0.06451612903225801,27
קשת 12,overnight,1-2m,1.4166666666666667,0,1,1.6807692307692308,1.6666666666666667,1.62,0.9638443935926774,0.008390541571319576,26
קשת 12,morning,1-2m,1.4166666666666667,0,1,2.2,1.85,2.5866666666666664,1.1757575757575756,0.15909090909090917,25
קשת 12,morning,<1m,0.3,0,1,2.892857142857142,3.5,2.5866666666666664,0.8941563786008233,-0.20987654320987703,28
קשת 12,morning,<1m,0.3,0,1,2.9370370370370362,3.5,2.5866666666666664,0.880706179066835,-0.19167717528373296,27
קשת 12,morning,<1m,0.3,0,1,6.3758620689655165,6.5,6.646666666666666,1.0424734090499368,-0.019469983775013633,29
קשת 12,morning,<1m,0.3,0,1,6.389655172413793,6.4,6.646666666666666,1.0402230617017447,-0.001618996222342295,29
קשת 12,morning,4-6m,5.683333333333334,1,2,6.067857142857143,5.566666666666666,5.960000000000001,0.9822248381400825,0.08259760643515801,28
קשת 12,morning,1-2m,1.8,0,1,5.9375,5.55,5.84,0.983578947368421,0.06526315789473691,24
קשת 12,morning,6-9m,6.15,0,1,5.9296296296296305,5.557142857142857,5.640000000000001,0.951155527795128,0.06281788168109237,27
קשת 12,morning,<1m,0.3,0,1,5.800000000000001,5.6,5.913333333333332,1.019540229885057,0.034482758620689835,22
קשת 12,morning,<1m,0.3,0,1,5.800000000000001,5.6,5.913333333333332,1.019540229885057,0.034482758620689835,22
קשת 12,morning,6-9m,6.1,0,1,5.303999999999999,5.5125,5.493333333333334,1.0356963298139772,-0.039309954751131304,25
קשת 12,morning,1-2m,1.8333333333333333,0,1,5.122727272727273,5.233333333333333,5.06,0.9877551020408162,-0.02159124519372968,22
קשת 12,morning,4-6m,5.45,0,1,4.517857142857143,4.066666666666667,4.299999999999998,0.9517786561264817,0.09986824769433456,28
קשת 12,morning,<1m,0.3,0,1,3.8076923076923084,3.8499999999999996,3.8333333333333335,1.0067340067340065,-0.01111111111111085,26
קשת 12,morning,<1m,0.3,0,1,3.8076923076923084,3.6,3.8333333333333335,1.0067340067340065,0.054545454545454675,26
קשת 12,morning,4-6m,5.016666666666667,0,1,3.6200000000000014,3.366666666666667,3.4266666666666663,0.9465930018416201,0.06998158379373876,30
קשת 12,morning,4-6m,5.116666666666666,0,1,3.6999999999999997,3.685714285714286,3.7199999999999998,1.0054054054054054,0.0038610038610037423,30
קשת 12,morning,4-6m,4.566666666666666,0,1,3.855172413793104,3.6999999999999997,3.846666666666667,0.9977936791890281,0.04025044722719162,29
קשת 12,morning,<1m,0.5833333333333334,0,1,3.8560000000000003,4.15,3.8466666666666667,0.997579529737206,-0.07624481327800825,25
קשת 12,morning,4-6m,4.433333333333334,0,1,3.058620689655172,3.4799999999999995,3.520000000000001,1.1508455467869227,-0.13776775648252548,29
קשת 12,morning,<1m,0.8,0,1,2.8480000000000008,2.7,3.520000000000001,1.2359550561797752,0.051966292134831615,25
קשת 12,morning,4-6m,5.033333333333333,0,1,2.2560000000000002,2.3000000000000003,2.399999999999999,1.063829787234042,-0.019503546099290725,25
קשת 12,morning,1-2m,1.1,0,1,2.325,2.4,2.3999999999999995,1.0322580645161288,-0.032258064516129004,20
קשת 12,morning,4-6m,4.833333333333333,0,1,2.508695652173913,2.7833333333333337,2.6400000000000006,1.0523396880415947,-0.10947429231658012,23
קשת 12,morning,<1m,0.6833333333333333,0,1,2.533333333333333,2.7,2.6400000000000006,1.042105263157895,-0.06578947368421062,24
קשת 12,afternoon,4-6m,4.75,0,1,3.064285714285714,3.25,3.266666666666666,1.066045066045066,-0.060606060606060774,28
קשת 12,afternoon,1-2m,1.5,0,1,3.216,2.9333333333333336,3.266666666666667,1.01575456053068,0.08789386401326693,25
קשת 12,afternoon,4-6m,5.333333333333333,0,1,3.533333333333333,3.1999999999999997,3.233333333333334,0.9150943396226416,0.09433962264150952,30
קשת 12,afternoon,4-6m,5.633333333333334,0,1,4.175,3.8499999999999996,4.093333333333333,0.980439121756487,0.07784431137724557,28
קשת 12,afternoon,<1m,1.0,0,1,4.366666666666667,3.8499999999999996,4.093333333333333,0.9374045801526716,0.11832061068702304,24
קשת 12,afternoon,4-6m,5.433333333333334,0,1,5.267857142857143,5.083333333333333,5.2266666666666675,0.9921807909604521,0.0350282485875707,28
קשת 12,afternoon,<1m,1.0,0,1,5.341666666666668,4.9,5.293333333333333,0.9909516380655223,0.08268330733229334,24
קשת 12,afternoon,4-6m,4.616666666666666,0,1,5.439285714285716,5.380000000000001,5.333333333333333,0.9805209017290433,0.01089954038082741,28
קשת 12,afternoon,<1m,0.9666666666666668,0,1,5.472,5.1,5.333333333333333,0.9746588693957113,0.06798245614035103,25
קשת 12,afternoon,4-6m,4.466666666666667,1,2,5.807142857142858,5.62,5.857333333333334,1.0086428864288643,0.03222632226322275,28
קשת 12,afternoon,<1m,0.9,0,1,5.872000000000001,5.75,5.953333333333334,1.0138510445049955,0.020776566757493287,25
קשת 12,afternoon,1-2m,1.6,0,1,8.729166666666666,9.5,9.02,1.0333174224343675,-0.08830548926014337,24
קשת 12,afternoon,3-4m,3.033333333333333,0,1,8.691666666666668,8.075000000000001,9.02,1.0377756471716202,0.07094918504314485,24
קשת 12,afternoon,1-2m,1.4666666666666666,1,2,8.58695652173913,7.8999999999999995,8.433333333333332,0.98210970464135,0.08000000000000007,23
קשת 12,afternoon,1-2m,1.45,0,1,8.006250000000001,8.25,8.139999999999999,1.0167056986729115,-0.03044496487119419,16
קשת 12,afternoon,1-2m,1.0666666666666669,0,1,8.10952380952381,7.4,7.626666666666667,0.9404580152671757,0.08749266001174394,21
קשת 12,afternoon,4-6m,5.9,0,1,8.407692307692306,7.585714285714286,7.626666666666666,0.9071058249466302,0.0977649980394717,26
קשת 12,afternoon,4-6m,5.4,0,1,11.166666666666668,10.514285714285714,11.03333333333333,0.9880597014925369,0.058422174840085384,30
קשת 12,early_evening,1-2m,1.7166666666666666,0,1,13.465,13.633333333333335,12.946666666666667,0.9615051367743533,-0.0125015472211909,20
קשת 12,early_evening,4-6m,5.65,0,1,13.428571428571429,12.783333333333333,12.946666666666667,0.964113475177305,0.04804964539007095,21
קשת 12,early_evening,2-3m,2.933333333333333,0,1,13.305882352941177,12.774999999999999,12.946666666666667,0.9730032419687592,0.03989832007073402,17
קשת 12,early_evening,2-3m,2.783333333333333,0,1,13.279166666666669,13.275000000000002,13.146666666666667,0.9900219642296829,0.0003137747097583521,24
קשת 12,early_evening,1-2m,1.2666666666666666,0,1,13.660869565217391,13.6,13.253333333333336,0.970167621472523,0.004455760661998709,23
קשת 12,early_evening,4-6m,5.666666666666667,0,1,13.673913043478262,13.014285714285714,13.253333333333334,0.9692421833598304,0.04823983647513064,23
קשת 12,early_evening,4-6m,5.05,0,1,12.93809523809524,12.216666666666667,12.686666666666667,0.9805668016194331,0.05576002944424008,21
קשת 12,early_evening,1-2m,1.1666666666666667,0,1,12.945454545454549,12.350000000000001,12.686666666666667,0.98000936329588,0.045997191011236116,22
קשת 12,early_evening,9m+,9.566666666666666,1,2,13.925,12.781818181818181,13.214545454545453,0.9489799249224742,0.0820956422392689,28
קשת 12,early_evening,<1m,0.3,0,1,17.270833333333332,15.7,16.30666666666667,0.9441737032569363,0.09095295536791315,24
קשת 12,early_evening,3-4m,3.25,0,1,17.448148148148146,15.349999999999998,16.30666666666667,0.9345786457227767,0.12025047760560392,27
קשת 12,late_evening,9m+,9.35,0,1,19.61785714285714,17.77,18.64666666666667,0.9504945688451971,0.09419260877480418,28
קשת 12,late_evening,6-9m,6.816666666666666,1,2,17.384,15.514285714285714,17.016190476190477,0.9788420660486928,0.10755374400105189,25
קשת 12,late_evening,1-2m,1.4333333333333331,0,1,17.91764705882353,16.366666666666667,15.840000000000002,0.8840446487196324,0.08656161085576708,17
קשת 12,late_evening,6-9m,6.9,0,1,19.228,15.1875,17.84,0.9278136051591428,0.2101362596213855,25
קשת 12,late_evening,6-9m,8.75,1,2,22.38,15.239999999999998,19.404,0.8670241286863272,0.3190348525469169,30
קשת 12,late_evening,6-9m,7.766666666666667,0,1,23.864285714285717,17.244444444444444,19.686666666666667,0.824942631946523,0.2773953240879312,28
קשת 12,late_evening,6-9m,6.3,0,1,24.74285714285714,17.242857142857144,20.926666666666673,0.8457659738260204,0.30311778290993063,28
קשת 12,late_evening,<1m,0.8333333333333334,0,1,20.52857142857143,22.549999999999997,20.5,0.9986082115518441,-0.09846903270702834,21
קשת 12,late_evening,4-6m,4.333333333333333,0,1,17.34583333333333,13.819999999999999,20.5,1.181840019216911,0.20326687484986783,24
קשת 12,late_evening,<1m,0.4166666666666667,0,1,14.671428571428567,12.5,11.053333333333335,0.7533917559234018,0.14800389483933762,21
קשת 12,overnight,1-2m,1.2666666666666666,0,1,4.604166666666667,4.6,4.16,0.9035294117647058,0.0009049773755657187,24
קשת 12,overnight,3-4m,3.8666666666666663,0,1,4.245833333333334,3.925,4.16,0.979784102060844,0.07556427870461246,24
קשת 12,overnight,1-2m,1.35,0,1,3.9299999999999997,4.0,4.16,1.05852417302799,-0.01781170483460559,20
קשת 12,overnight,1-2m,1.5666666666666669,0,1,3.155,2.7999999999999994,3.1666666666666656,1.003697834125726,0.11251980982567367,20
קשת 12,overnight,<1m,0.4,0,1,3.155,2.8,3.1666666666666656,1.003697834125726,0.11251980982567356,20
קשת 12,overnight,2-3m,2.1333333333333333,0,1,2.6043478260869564,2.9,2.7466666666666675,1.0546466332776854,-0.11352253756260433,23
קשת 12,overnight,<1m,0.8666666666666667,0,1,2.5625,2.7,2.746666666666667,1.0718699186991871,-0.0536585365853659,24
