break_id,phase,offset,rel_s,rel_c,rel_g,rel_raw
17,pre,-1,1.0271932927692091,1.042814140854881,1.0300874674565723,1.0327868852459017
17,leave,0,0.8804513938021791,0.8847169594183719,0.8667315256974042,0.8852459016393444
17,leave,1,0.8804513938021791,0.8521707919539647,0.8608085312165564,0.8852459016393444
17,leave,2,0.9293653601245224,0.9131548377708427,0.9127897227151406,0.9344262295081968
17,return,1,0.9293653601245224,0.9422405103813212,0.952002646364001,0.9344262295081968
17,return,2,1.0271932927692091,1.049293422670436,1.0547307083048156,1.0327868852459017
17,return,3,1.0345478986840244,1.0626772673473548,1.037358673109207,1.0327868852459017
17,return,4,1.0345478986840244,1.0827277818256067,1.044733260832732,1.0327868852459017
17,return,5,1.0838120843356447,1.093749702065114,1.1489343275966697,1.0819672131147542
18,pre,-6,1.0177486599166172,1.1267368280650134,1.0193629235573423,1.0434782608695652
18,pre,-5,0.9834254143646408,1.0647506098079549,0.9613421559145447,1.0
18,pre,-4,1.0748792270531404,1.102080120289055,1.039422945909669,1.0869565217391306
18,pre,-3,1.0,0.9885658678992824,0.963898916967509,1.0
18,pre,-2,1.0,1.0071767424887483,1.0180505415162455,1.0
18,pre,-1,1.0,1.0042573896119693,1.0180505415162455,1.0
18,leave,0,0.9757069889124208,0.9953523612715885,1.0256459790526418,0.9565217391304349
18,leave,1,0.7761959728100554,0.8505259594992675,0.8450475760878231,0.7391304347826088
18,leave,2,0.96166709544636,1.098057930069022,1.0181867355686225,0.9130434782608696
18,return,1,1.1482389369113664,1.2280321340363756,1.1689652715126544,1.0869565217391306
18,return,2,1.1620315968142056,1.2694846955228354,1.1901549743195305,1.0869565217391306
18,return,3,1.3561014054906084,1.4155297847851473,1.3479997166363626,1.2608695652173914
18,return,4,1.3093392880598977,1.3573897989107007,1.264224217993514,1.2173913043478262
18,return,5,1.3213149522799579,1.4640772400920294,1.3249677239631723,1.2173913043478262
18,return,6,1.3213149522799579,1.53091779819093,1.3451654026821231,1.2173913043478262
18,return,7,1.407114624505929,1.6460856264742907,1.4635589962839552,1.3043478260869565
18,return,8,1.3133069828722002,1.4976534114648066,1.3575823140914967,1.2173913043478262
18,return,9,1.5478260869565217,1.7140508940326453,1.5710045661017804,1.434782608695652
18,return,10,1.604453870625663,1.7821441945162038,1.6334151318282923,1.4782608695652175
19,pre,-6,0.8324102379978614,0.7916056127061316,0.8431279020137711,0.8142857142857144
19,pre,-5,0.8762213031556436,0.8414877021244729,0.8803649604771987,0.8571428571428572
19,pre,-4,0.91757894866459,0.895732363914315,0.934403622685352,0.9000000000000001
19,pre,-3,0.989141161383838,0.9677108574431437,1.0097126999911614,0.9857142857142858
19,pre,-2,1.0294453425556356,1.0089627185939918,1.0342555283716381,1.0285714285714287
19,pre,-1,0.9814134960605267,1.0233264239628646,0.9560317716372009,0.9857142857142858
19,leave,0,0.9663148268903647,1.046812604184963,0.9682885892222931,0.9857142857142858
19,leave,1,0.917245404880997,0.9664436673199096,0.9052976022150243,0.9428571428571431
19,return,1,0.8296373857726853,0.8606301398156214,0.8551461725468622,0.8571428571428572
19,return,2,0.8711192550613196,0.8579178050155575,0.8773408060328114,0.9000000000000001
19,return,3,0.8296373857726853,0.8170645762052929,0.8313319753366964,0.8571428571428572
19,return,4,0.7466736471954167,0.7299015109828688,0.7481987778030268,0.7714285714285716
19,return,5,0.9540829936385881,0.9141377484531793,0.9370534734409289,0.9857142857142858
19,return,6,0.9930508102430626,0.935315804828007,0.9587624241109345,1.0285714285714287
