channel,channel_name,program_type,break_position,break_length,daypart,date,hour,len_min,break_seconds,num_spots,shed,log_effect,observed_ratio,expected_ratio,ordinal,first_break,prog_key,cluster,start_min
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-14,1,4.366666666666666,262.0,10,0.18851832333146604,-0.18851832333146604,0.7857142857142859,0.9487179487179489,1.0,1,"('רשת 13', '2024-11-14', 4)","('רשת 13', '2024-11-14', 4)",2024-11-14 01:36:00
רשת 13,Other_middle_short,Other,middle,short,overnight,2024-11-14,2,0.7833333333333333,47.0,2,-0.03069608715717665,0.03069608715717665,1.0,0.9697702539298672,1.0,1,"('רשת 13', '2024-11-14', 7)","('רשת 13', '2024-11-14', 7)",2024-11-14 02:13:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-14,2,1.6833333333333333,101.0,3,-0.20879394202641724,0.20879394202641724,1.1333333333333333,0.9197707736389685,1.0,1,"('רשת 13', '2024-11-14', 9)","('רשת 13', '2024-11-14', 9)",2024-11-14 02:47:00
רשת 13,Other_last_short,Other,last,short,overnight,2024-11-14,5,1.4333333333333333,86.0,3,-0.154150679827258,0.154150679827258,1.1666666666666663,1.0,1.0,1,"('רשת 13', '2024-11-14', 16)","('רשת 13', '2024-11-14', 16)",2024-11-14 05:26:00
רשת 13,Other_first_short,Other,first,short,overnight,2024-11-14,5,0.6833333333333333,41.0,2,-0.3087094396438563,0.3087094396438563,1.583333333333333,1.1627906976744187,1.0,1,"('רשת 13', '2024-11-14', 18)","('רשת 13', '2024-11-14', 18)",2024-11-14 05:38:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-14,7,6.833333333333333,410.0,22,0.15428054697335059,-0.15428054697335059,0.803030303030303,0.9369903632320237,1.0,1,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 07:15:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-14,7,7.366666666666666,442.0,22,-0.4606618171951702,0.4606618171951702,1.5,0.9462989840348329,2.0,0,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 07:36:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-14,8,7.233333333333333,434.0,21,-0.007917296895704876,0.007917296895704876,0.9787234042553191,0.9710051546391754,3.0,0,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 08:15:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-14,8,7.916666666666667,475.0,22,-0.02429635305193554,0.02429635305193554,0.9814814814814814,0.9579224194608809,4.0,0,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 08:39:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-14,9,7.35,441.0,18,0.04886134107967234,-0.04886134107967234,1.0,1.0500747384155455,5.0,0,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 09:17:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-14,9,7.233333333333333,434.0,16,-0.0002577907348419381,0.0002577907348419381,1.029411764705882,1.029146426092991,6.0,0,"('רשת 13', '2024-11-14', 23)","('רשת 13', '2024-11-14', 23)",2024-11-14 09:46:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-14,10,7.183333333333334,431.0,18,0.8361597376223284,-0.8361597376223284,0.44,1.015294974508376,1.0,1,"('רשת 13', '2024-11-14', 34)","('רשת 13', '2024-11-14', 34)",2024-11-14 10:27:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-14,11,8.716666666666667,523.0,23,0.11590168961507794,-0.11590168961507794,0.8809523809523812,0.9892086330935252,2.0,0,"('רשת 13', '2024-11-14', 34)","('רשת 13', '2024-11-14', 34)",2024-11-14 11:24:00
רשת 13,Other_first_long,Other,first,long,afternoon,2024-11-14,12,3.0166666666666666,181.0,5,-0.29685059959451754,0.29685059959451754,1.4285714285714286,1.0616500453309157,1.0,1,"('רשת 13', '2024-11-14', 46)","('רשת 13', '2024-11-14', 46)",2024-11-14 12:39:00
רשת 13,Other_first_long,Other,first,long,afternoon,2024-11-14,13,4.583333333333333,275.0,8,0.3639267940377439,-0.3639267940377439,0.7368421052631579,1.0602928509905254,1.0,1,"('רשת 13', '2024-11-14', 54)","('רשת 13', '2024-11-14', 54)",2024-11-14 13:41:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-14,14,9.333333333333334,560.0,20,-0.4599003146631815,0.4599003146631815,1.5,0.9470198675496688,1.0,1,"('רשת 13', '2024-11-14', 59)","('רשת 13', '2024-11-14', 59)",2024-11-14 14:26:00
רשת 13,Other_last_long,Other,last,long,afternoon,2024-11-14,14,5.733333333333333,344.0,8,-0.45598470806640456,0.45598470806640456,1.7777777777777777,1.126797385620915,2.0,0,"('רשת 13', '2024-11-14', 59)","('רשת 13', '2024-11-14', 59)",2024-11-14 14:46:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-14,17,1.6666666666666667,100.0,2,0.10239150955332671,-0.10239150955332671,0.8951612903225807,0.9916749916749917,1.0,1,"('רשת 13', '2024-11-14', 68)","('רשת 13', '2024-11-14', 68)",2024-11-14 17:53:00
רשת 13,PrimeShow2_first_long,PrimeShow2,first,long,early_evening,2024-11-14,19,5.65,339.0,19,-0.13399667613861638,0.13399667613861638,1.1929824561403508,1.0433740714114546,1.0,1,"('רשת 13', '2024-11-14', 71)","('רשת 13', '2024-11-14', 71)",2024-11-14 19:00:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-14,19,2.216666666666667,133.0,3,0.20198873826611038,-0.20198873826611038,0.8305785123966942,1.0164904104678258,1.0,1,"('רשת 13', '2024-11-14', 74)","('רשת 13', '2024-11-14', 74)",2024-11-14 19:51:00
רשת 13,News_middle_long,News,middle,long,late_evening,2024-11-14,20,5.433333333333334,326.0,13,0.18254130317571005,-0.18254130317571005,0.7356828193832599,0.8830134009416878,1.0,1,"('רשת 13', '2024-11-14', 75)","('רשת 13', '2024-11-14', 75)",2024-11-14 20:40:00
רשת 13,News_last_long,News,last,long,late_evening,2024-11-14,21,6.75,405.0,21,0.3399389384191289,-0.3399389384191289,0.6633165829145728,0.9318681318681319,2.0,0,"('רשת 13', '2024-11-14', 75)","('רשת 13', '2024-11-14', 75)",2024-11-14 21:04:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-14,22,10.95,657.0,35,-0.12241389213139837,0.12241389213139837,0.9053627760252366,0.801048767697955,1.0,1,"('רשת 13', '2024-11-14', 80)","('רשת 13', '2024-11-14', 80)",2024-11-14 22:08:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-14,22,10.35,621.0,29,-0.10839516233342292,0.10839516233342292,0.908256880733945,0.8149543378995433,2.0,0,"('רשת 13', '2024-11-14', 80)","('רשת 13', '2024-11-14', 80)",2024-11-14 22:38:00
רשת 13,Other_first_long,Other,first,long,late_evening,2024-11-14,23,6.083333333333333,365.0,15,-0.1416653126140608,0.1416653126140608,0.7831325301204819,0.6796898753420493,1.0,1,"('רשת 13', '2024-11-14', 83)","('רשת 13', '2024-11-14', 83)",2024-11-14 23:04:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-14,23,6.716666666666667,403.0,20,-0.1475272617864391,0.1475272617864391,1.0363636363636364,0.8942148760330579,1.0,1,"('רשת 13', '2024-11-14', 85)","('רשת 13', '2024-11-14', 85)",2024-11-14 23:52:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-15,0,4.466666666666667,268.0,6,0.4020378194702017,-0.4020378194702017,0.6086956521739129,0.9099195710455763,1.0,1,"('רשת 13', '2024-11-15', 1)","('רשת 13', '2024-11-15', 1)",2024-11-15 00:26:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-15,1,2.45,147.0,5,-0.16356347080624972,0.16356347080624972,1.1481481481481481,0.974907063197026,1.0,1,"('רשת 13', '2024-11-15', 4)","('רשת 13', '2024-11-15', 4)",2024-11-15 01:50:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-15,2,2.716666666666667,163.0,3,0.039513949860239594,-0.039513949860239594,0.9600000000000002,0.9986928104575163,1.0,1,"('רשת 13', '2024-11-15', 6)","('רשת 13', '2024-11-15', 6)",2024-11-15 02:28:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-15,3,1.7333333333333334,104.0,3,-0.07810659864666997,0.07810659864666997,1.0,0.9248658318425761,1.0,1,"('רשת 13', '2024-11-15', 8)","('רשת 13', '2024-11-15', 8)",2024-11-15 03:00:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-15,3,3.6,216.0,5,0.0460307404447696,-0.0460307404447696,0.9259259259259259,0.9695431472081217,1.0,1,"('רשת 13', '2024-11-15', 10)","('רשת 13', '2024-11-15', 10)",2024-11-15 03:29:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-15,3,2.1166666666666667,127.0,3,0.06398363348807995,-0.06398363348807995,0.9130434782608694,0.9733727810650887,2.0,0,"('רשת 13', '2024-11-15', 10)","('רשת 13', '2024-11-15', 10)",2024-11-15 03:48:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-15,5,1.9333333333333333,116.0,3,0.0069686693160934355,-0.0069686693160934355,1.0,1.006993006993007,1.0,1,"('רשת 13', '2024-11-15', 15)","('רשת 13', '2024-11-15', 15)",2024-11-15 05:25:00
רשת 13,PrimeShow1_first_long,PrimeShow1,first,long,morning,2024-11-15,6,3.55,213.0,11,-0.12397807467389674,0.12397807467389674,1.3333333333333333,1.1778656126482212,1.0,1,"('רשת 13', '2024-11-15', 21)","('רשת 13', '2024-11-15', 21)",2024-11-15 06:14:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-15,7,7.566666666666666,454.0,23,0.317519819205839,-0.317519819205839,0.8297872340425533,1.1398923904688703,1.0,1,"('רשת 13', '2024-11-15', 23)","('רשת 13', '2024-11-15', 23)",2024-11-15 07:43:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-15,8,6.616666666666666,397.0,23,0.09618673208835267,-0.09618673208835267,0.8750000000000002,0.9633440514469453,2.0,0,"('רשת 13', '2024-11-15', 23)","('רשת 13', '2024-11-15', 23)",2024-11-15 08:13:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-15,9,6.916666666666667,415.0,20,0.047285909300436024,-0.047285909300436024,1.0136986301369864,1.062783661119516,5.0,0,"('רשת 13', '2024-11-15', 23)","('רשת 13', '2024-11-15', 23)",2024-11-15 09:18:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-15,9,6.583333333333333,395.0,13,0.17728024623720104,-0.17728024623720104,0.8518518518518516,1.017081850533808,6.0,0,"('רשת 13', '2024-11-15', 23)","('רשת 13', '2024-11-15', 23)",2024-11-15 09:38:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-15,11,8.816666666666666,529.0,22,0.021735488220972717,-0.021735488220972717,0.9466666666666667,0.9674681753889675,3.0,0,"('רשת 13', '2024-11-15', 31)","('רשת 13', '2024-11-15', 31)",2024-11-15 11:31:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-15,12,9.4,564.0,22,0.28167291594370625,-0.28167291594370625,0.7402597402597403,0.9810996563573885,1.0,1,"('רשת 13', '2024-11-15', 41)","('רשת 13', '2024-11-15', 41)",2024-11-15 12:29:00
רשת 13,Other_first_long,Other,first,long,afternoon,2024-11-15,12,3.2666666666666666,196.0,6,0.06768632742830163,-0.06768632742830163,0.9000000000000001,0.9630266552020633,1.0,1,"('רשת 13', '2024-11-15', 43)","('רשת 13', '2024-11-15', 43)",2024-11-15 12:50:00
רשת 13,Other_middle_standard,Other,middle,standard,afternoon,2024-11-15,13,2.25,135.0,6,0.004328290426258402,-0.004328290426258402,0.9642857142857144,0.9684684684684688,1.0,1,"('רשת 13', '2024-11-15', 48)","('רשת 13', '2024-11-15', 48)",2024-11-15 13:18:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-15,14,6.733333333333333,404.0,18,0.04725104321804881,-0.04725104321804881,0.8793103448275862,0.9218559218559218,1.0,1,"('רשת 13', '2024-11-15', 55)","('רשת 13', '2024-11-15', 55)",2024-11-15 14:54:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-15,16,6.55,393.0,19,0.23816835527376026,-0.23816835527376026,0.7746478873239436,0.9829683698296839,1.0,1,"('רשת 13', '2024-11-15', 58)","('רשת 13', '2024-11-15', 58)",2024-11-15 16:21:00
רשת 13,Other_last_long,Other,last,long,afternoon,2024-11-15,16,4.583333333333333,275.0,9,0.1765762699989185,-0.1765762699989185,0.912280701754386,1.0884652981427174,2.0,0,"('רשת 13', '2024-11-15', 58)","('רשת 13', '2024-11-15', 58)",2024-11-15 16:41:00
רשת 13,Other_middle_long,Other,middle,long,early_evening,2024-11-15,17,6.5,390.0,21,0.11785848386593883,-0.11785848386593883,0.9532710280373832,1.0725108225108224,1.0,1,"('רשת 13', '2024-11-15', 65)","('רשת 13', '2024-11-15', 65)",2024-11-15 17:34:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-15,21,5.266666666666667,316.0,12,0.3956927086636542,-0.3956927086636542,0.8099173553719009,1.2030616008852821,3.0,0,"('רשת 13', '2024-11-15', 70)","('רשת 13', '2024-11-15', 70)",2024-11-15 21:21:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-15,21,8.416666666666666,505.0,20,0.042716696733479206,-0.042716696733479206,0.9101796407185628,0.9499018696415658,1.0,1,"('רשת 13', '2024-11-15', 76)","('רשת 13', '2024-11-15', 76)",2024-11-15 21:57:00
רשת 13,Other_first_long,Other,first,long,late_evening,2024-11-15,22,5.516666666666667,331.0,12,0.5243708664146265,-0.5243708664146265,0.7090909090909091,1.197935103244838,1.0,1,"('רשת 13', '2024-11-15', 78)","('רשת 13', '2024-11-15', 78)",2024-11-15 22:18:00
רשת 13,Other_first_long,Other,first,long,late_evening,2024-11-15,23,5.65,339.0,15,-0.2233304799438571,0.2233304799438571,1.0232558139534882,0.8184516448182044,1.0,1,"('רשת 13', '2024-11-15', 82)","('רשת 13', '2024-11-15', 82)",2024-11-15 23:36:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-16,0,4.8,288.0,7,-0.06925599476172299,0.06925599476172299,1.0,0.9330877839165133,3.0,0,"('רשת 13', '2024-11-16', 3)","('רשת 13', '2024-11-16', 3)",2024-11-16 00:42:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-16,1,4.35,261.0,8,-0.041619594826093814,0.041619594826093814,1.0000000000000002,0.9592346089850252,1.0,1,"('רשת 13', '2024-11-16', 6)","('רשת 13', '2024-11-16', 6)",2024-11-16 01:29:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-16,2,3.6666666666666665,220.0,6,-0.16712890975953837,0.16712890975953837,1.1249999999999998,0.9518518518518517,1.0,1,"('רשת 13', '2024-11-16', 9)","('רשת 13', '2024-11-16', 9)",2024-11-16 02:22:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-16,3,4.116666666666666,247.0,6,-0.11303887223440524,0.11303887223440524,1.0,0.8931159420289855,1.0,1,"('רשת 13', '2024-11-16', 11)","('רשת 13', '2024-11-16', 11)",2024-11-16 03:01:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-16,3,3.283333333333333,197.0,6,-0.03372563470803597,0.03372563470803597,1.0,0.9668367346938778,1.0,1,"('רשת 13', '2024-11-16', 13)","('רשת 13', '2024-11-16', 13)",2024-11-16 03:32:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-16,5,3.1166666666666667,187.0,5,0.043704434234729035,-0.043704434234729035,1.0,1.0446735395189002,1.0,1,"('רשת 13', '2024-11-16', 21)","('רשת 13', '2024-11-16', 21)",2024-11-16 05:28:00
רשת 13,Other_middle_short,Other,middle,short,morning,2024-11-16,6,1.1333333333333333,68.0,3,0.00751396202719673,-0.00751396202719673,1.153846153846154,1.1625487646293888,1.0,1,"('רשת 13', '2024-11-16', 23)","('רשת 13', '2024-11-16', 23)",2024-11-16 06:17:00
רשת 13,Other_middle_short,Other,middle,short,morning,2024-11-16,6,1.4666666666666666,88.0,3,0.06282079955861784,-0.06282079955861784,1.0,1.064836003051106,1.0,1,"('רשת 13', '2024-11-16', 25)","('רשת 13', '2024-11-16', 25)",2024-11-16 06:49:00
רשת 13,Other_last_short,Other,last,short,morning,2024-11-16,7,1.4666666666666666,88.0,3,-0.026251950976086805,0.026251950976086805,1.0,0.9740896358543417,2.0,0,"('רשת 13', '2024-11-16', 25)","('רשת 13', '2024-11-16', 25)",2024-11-16 07:08:00
רשת 13,Other_last_standard,Other,last,standard,morning,2024-11-16,7,2.2,132.0,4,-0.32779480516560233,0.32779480516560233,1.4444444444444446,1.040737893927748,1.0,1,"('רשת 13', '2024-11-16', 28)","('רשת 13', '2024-11-16', 28)",2024-11-16 07:43:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-16,8,3.816666666666667,229.0,10,-0.18718156767344832,0.18718156767344832,1.1875,0.9847856154910095,1.0,1,"('רשת 13', '2024-11-16', 32)","('רשת 13', '2024-11-16', 32)",2024-11-16 08:42:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-16,9,4.083333333333333,245.0,10,0.34071329913785564,-0.34071329913785564,0.6666666666666666,0.9373000639795267,1.0,1,"('רשת 13', '2024-11-16', 34)","('רשת 13', '2024-11-16', 34)",2024-11-16 09:05:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-16,9,4.783333333333333,287.0,10,-0.34208045485311767,0.34208045485311767,1.4166666666666663,1.0062456627342122,1.0,1,"('רשת 13', '2024-11-16', 36)","('רשת 13', '2024-11-16', 36)",2024-11-16 09:42:00
רשת 13,PrimeShow2_middle_short,PrimeShow2,middle,short,afternoon,2024-11-16,12,0.7333333333333333,44.0,2,0.14600471659596134,-0.14600471659596134,0.9,1.0414814814814815,1.0,1,"('רשת 13', '2024-11-16', 42)","('רשת 13', '2024-11-16', 42)",2024-11-16 12:00:00
רשת 13,Other_middle_short,Other,middle,short,afternoon,2024-11-16,13,1.4666666666666666,88.0,3,-0.17589156279448925,0.17589156279448925,1.206896551724138,1.0122349102773245,1.0,1,"('רשת 13', '2024-11-16', 47)","('רשת 13', '2024-11-16', 47)",2024-11-16 13:48:00
רשת 13,Other_first_standard,Other,first,standard,afternoon,2024-11-16,16,2.5166666666666666,151.0,4,0.21225945130095042,-0.21225945130095042,0.8135593220338985,1.005940594059406,1.0,1,"('רשת 13', '2024-11-16', 56)","('רשת 13', '2024-11-16', 56)",2024-11-16 16:31:00
רשת 13,Other_last_short,Other,last,short,early_evening,2024-11-16,17,0.9833333333333333,59.0,5,0.002475413178622444,-0.002475413178622444,1.009009009009009,1.011509817197021,3.0,0,"('רשת 13', '2024-11-16', 61)","('רשת 13', '2024-11-16', 61)",2024-11-16 17:47:00
רשת 13,Other_middle_long,Other,middle,long,early_evening,2024-11-16,19,6.683333333333334,401.0,24,0.21822443759419594,-0.21822443759419594,0.792079207920792,0.9852405597086448,1.0,1,"('רשת 13', '2024-11-16', 66)","('רשת 13', '2024-11-16', 66)",2024-11-16 19:27:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-16,19,1.85,111.0,3,-0.3188644466202568,0.3188644466202568,1.3267326732673264,0.9645002730748227,1.0,1,"('רשת 13', '2024-11-16', 68)","('רשת 13', '2024-11-16', 68)",2024-11-16 19:50:00
רשת 13,News_middle_long,News,middle,long,late_evening,2024-11-16,20,7.233333333333333,434.0,20,-0.018008074544835745,0.018008074544835745,0.8627450980392157,0.8473477741770425,1.0,1,"('רשת 13', '2024-11-16', 69)","('רשת 13', '2024-11-16', 69)",2024-11-16 20:36:00
רשת 13,News_last_long,News,last,long,late_evening,2024-11-16,21,7.55,453.0,23,0.17373672074722046,-0.17373672074722046,0.922680412371134,1.0977519068647132,2.0,0,"('רשת 13', '2024-11-16', 69)","('רשת 13', '2024-11-16', 69)",2024-11-16 21:10:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-16,22,11.016666666666667,661.0,36,-0.29094724160938334,0.29094724160938334,1.141025641025641,0.8529795563288386,1.0,1,"('רשת 13', '2024-11-16', 74)","('רשת 13', '2024-11-16', 74)",2024-11-16 22:10:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-16,22,11.816666666666666,709.0,41,-0.12870767643328926,0.12870767643328926,0.9460227272727272,0.8317724592438432,2.0,0,"('רשת 13', '2024-11-16', 74)","('רשת 13', '2024-11-16', 74)",2024-11-16 22:39:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-16,23,4.833333333333333,290.0,12,0.34164889831853745,-0.34164889831853745,0.6972972972972973,0.9812828601472136,1.0,1,"('רשת 13', '2024-11-16', 78)","('רשת 13', '2024-11-16', 78)",2024-11-16 23:12:00
רשת 13,Other_first_long,Other,first,long,late_evening,2024-11-16,23,9.466666666666667,568.0,24,-0.10270709674963396,0.10270709674963396,0.8365384615384615,0.7548849863962406,1.0,1,"('רשת 13', '2024-11-16', 80)","('רשת 13', '2024-11-16', 80)",2024-11-16 23:36:00
רשת 13,Other_first_standard,Other,first,standard,overnight,2024-11-17,0,2.7666666666666666,166.0,6,0.08225963742753013,-0.08225963742753013,0.8571428571428573,0.930632289748312,1.0,1,"('רשת 13', '2024-11-17', 2)","('רשת 13', '2024-11-17', 2)",2024-11-17 00:42:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-17,1,2.8333333333333335,170.0,7,0.280412885236353,-0.280412885236353,0.7391304347826088,0.9783693843594011,1.0,1,"('רשת 13', '2024-11-17', 4)","('רשת 13', '2024-11-17', 4)",2024-11-17 01:29:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-17,2,3.3,198.0,5,-0.05843108343584306,0.05843108343584306,1.0,0.9432432432432432,1.0,1,"('רשת 13', '2024-11-17', 8)","('רשת 13', '2024-11-17', 8)",2024-11-17 02:39:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-17,4,1.7666666666666666,106.0,4,-0.049655590445860834,0.049655590445860834,1.0,0.9515570934256056,1.0,1,"('רשת 13', '2024-11-17', 12)","('רשת 13', '2024-11-17', 12)",2024-11-17 04:08:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-17,5,2.533333333333333,152.0,3,0.034846731330168315,-0.034846731330168315,1.0,1.0354609929078016,1.0,1,"('רשת 13', '2024-11-17', 17)","('רשת 13', '2024-11-17', 17)",2024-11-17 05:23:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-17,8,5.983333333333333,359.0,18,-0.18433882727557604,0.18433882727557604,1.0833333333333333,0.9009584664536741,10.0,0,"('רשת 13', '2024-11-17', 24)","('רשת 13', '2024-11-17', 24)",2024-11-17 08:37:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-17,9,7.883333333333334,473.0,24,-0.010745453484689443,0.010745453484689443,0.9666666666666667,0.9563350035790981,13.0,0,"('רשת 13', '2024-11-17', 24)","('רשת 13', '2024-11-17', 24)",2024-11-17 09:15:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-17,9,7.7,462.0,15,-0.04788800490431802,0.04788800490431802,1.047619047619048,0.998632946001367,1.0,1,"('רשת 13', '2024-11-17', 34)","('רשת 13', '2024-11-17', 34)",2024-11-17 09:52:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-17,10,8.45,507.0,23,-0.2497160303847289,0.2497160303847289,1.2499999999999998,0.9737774627923459,4.0,0,"('רשת 13', '2024-11-17', 34)","('רשת 13', '2024-11-17', 34)",2024-11-17 10:43:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-17,12,8.133333333333333,488.0,22,-0.021525494786273792,0.021525494786273792,1.0,0.9787045252883763,1.0,1,"('רשת 13', '2024-11-17', 45)","('רשת 13', '2024-11-17', 45)",2024-11-17 12:26:00
רשת 13,Other_first_standard,Other,first,standard,afternoon,2024-11-17,12,1.5333333333333334,92.0,2,0.04969794335691596,-0.04969794335691596,0.923076923076923,0.9701110162254485,1.0,1,"('רשת 13', '2024-11-17', 47)","('רשת 13', '2024-11-17', 47)",2024-11-17 12:46:00
רשת 13,Other_last_long,Other,last,long,afternoon,2024-11-17,14,6.683333333333334,401.0,10,-0.1964887170587346,0.1964887170587346,1.3064516129032255,1.073394495412844,3.0,0,"('רשת 13', '2024-11-17', 58)","('רשת 13', '2024-11-17', 58)",2024-11-17 14:44:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-17,17,1.6666666666666667,100.0,2,-0.030632762275521686,0.030632762275521686,1.0348837209302326,1.0036630036630036,1.0,1,"('רשת 13', '2024-11-17', 67)","('רשת 13', '2024-11-17', 67)",2024-11-17 17:53:00
רשת 13,PrimeShow2_first_long,PrimeShow2,first,long,early_evening,2024-11-17,18,6.866666666666666,412.0,28,-0.06815918119560628,0.06815918119560628,1.185897435897436,1.1077607513593672,1.0,1,"('רשת 13', '2024-11-17', 70)","('רשת 13', '2024-11-17', 70)",2024-11-17 18:59:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-17,19,1.8833333333333333,113.0,3,0.21422916613535084,-0.21422916613535084,0.8296943231441049,1.0279137212253038,1.0,1,"('רשת 13', '2024-11-17', 73)","('רשת 13', '2024-11-17', 73)",2024-11-17 19:52:00
רשת 13,News_middle_long,News,middle,long,late_evening,2024-11-17,20,8.416666666666666,505.0,18,0.13082516261827443,-0.13082516261827443,0.8132295719844357,0.9268934410825032,1.0,1,"('רשת 13', '2024-11-17', 74)","('רשת 13', '2024-11-17', 74)",2024-11-17 20:42:00
רשת 13,News_last_long,News,last,long,late_evening,2024-11-17,21,8.05,483.0,25,0.14486548402917493,-0.14486548402917493,0.7924528301886794,0.915983606557377,2.0,0,"('רשת 13', '2024-11-17', 74)","('רשת 13', '2024-11-17', 74)",2024-11-17 21:00:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-17,22,10.766666666666667,646.0,34,0.07611277009573862,-0.07611277009573862,0.9794721407624633,1.056932966023875,1.0,1,"('רשת 13', '2024-11-17', 80)","('רשת 13', '2024-11-17', 80)",2024-11-17 22:13:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-17,22,10.266666666666667,616.0,26,-0.08792950675674094,0.08792950675674094,0.9670329670329672,0.8856333866797983,2.0,0,"('רשת 13', '2024-11-17', 80)","('רשת 13', '2024-11-17', 80)",2024-11-17 22:41:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-17,23,7.083333333333333,425.0,19,0.008488284720895592,-0.008488284720895592,0.8863636363636364,0.8939193654990087,1.0,1,"('רשת 13', '2024-11-17', 87)","('רשת 13', '2024-11-17', 87)",2024-11-17 23:51:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-18,1,3.8,228.0,8,0.3128437528310474,-0.3128437528310474,0.6923076923076923,0.946597760551249,1.0,1,"('רשת 13', '2024-11-18', 5)","('רשת 13', '2024-11-18', 5)",2024-11-18 01:37:00
רשת 13,Other_first_standard,Other,first,standard,overnight,2024-11-18,1,2.216666666666667,133.0,3,-0.005607491328945198,0.005607491328945198,1.0,0.9944082013047529,1.0,1,"('רשת 13', '2024-11-18', 7)","('רשת 13', '2024-11-18', 7)",2024-11-18 01:49:00
רשת 13,Other_middle_short,Other,middle,short,overnight,2024-11-18,2,0.8166666666666667,49.0,2,-0.013639393093318686,0.013639393093318686,1.0,0.9864532019704434,1.0,1,"('רשת 13', '2024-11-18', 10)","('רשת 13', '2024-11-18', 10)",2024-11-18 02:15:00
