prog_key,n_breaks,total_seconds,channel,program_type,hour,day,daypart,total_minutes_rounded,n_meas,total_shed,mean_len,n_keyed,fully_measured
"('עכשיו 14', '2024-11-29', 8)",1,96.0,עכשיו 14,Other,5,2024-11-29,overnight,2,1.0,0.5553694970539714,1.6,1,True
"('עכשיו 14', '2024-11-29', 9)",1,71.0,עכשיו 14,Other,5,2024-11-29,overnight,1,1.0,-0.045511646082877485,1.1833333333333333,1,True
"('עכשיו 14', '2024-11-29', 20)",2,95.0,עכשיו 14,PrimeShow2,9,2024-11-29,morning,2,2.0,0.46188913487923905,0.7916666666666667,2,True
"('עכשיו 14', '2024-11-29', 26)",1,94.0,עכשיו 14,PrimeShow2,11,2024-11-29,morning,2,1.0,-0.4725236398075385,1.5666666666666667,1,True
"('עכשיו 14', '2024-11-30', 6)",1,109.0,עכשיו 14,Other,17,2024-11-30,early_evening,2,1.0,-0.15768255057203276,1.8166666666666667,1,True
"('עכשיו 14', '2024-11-30', 8)",1,210.0,עכשיו 14,Other,19,2024-11-30,early_evening,4,1.0,-0.2235168674810055,3.5,1,True
"('עכשיו 14', '2024-11-30', 14)",1,135.0,עכשיו 14,Other,21,2024-11-30,late_evening,2,1.0,0.06159144537378795,2.25,1,True
"('עכשיו 14', '2024-11-30', 16)",2,265.0,עכשיו 14,News,22,2024-11-30,late_evening,4,2.0,-0.040507129339472155,2.208333333333333,2,True
"('קשת 12', '2024-11-01', 6)",1,66.0,קשת 12,Other,2,2024-11-01,overnight,1,1.0,-0.0751033926340168,1.1,1,True
"('קשת 12', '2024-11-01', 8)",1,130.0,קשת 12,Other,3,2024-11-01,overnight,2,1.0,-0.06340494837307202,2.1666666666666665,1,True
"('קשת 12', '2024-11-01', 10)",1,212.0,קשת 12,Other,4,2024-11-01,overnight,4,1.0,-0.2759284526343043,3.533333333333333,1,True
"('קשת 12', '2024-11-01', 48)",1,93.0,קשת 12,Other,11,2024-11-01,morning,2,1.0,0.0471865319383392,1.55,1,True
"('קשת 12', '2024-11-01', 55)",1,225.0,קשת 12,Other,12,2024-11-01,afternoon,4,1.0,-0.06485618623695225,3.75,1,True
"('קשת 12', '2024-11-01', 61)",2,106.0,קשת 12,News,13,2024-11-01,afternoon,2,2.0,-0.0848205076530415,0.8833333333333333,2,True
"('קשת 12', '2024-11-01', 76)",2,864.0,קשת 12,Other,18,2024-11-01,early_evening,14,2.0,0.25664135771676266,7.2,2,True
"('קשת 12', '2024-11-01', 80)",1,27.0,קשת 12,Other,19,2024-11-01,early_evening,0,1.0,-0.10946050141557603,0.45,1,True
"('קשת 12', '2024-11-01', 89)",1,636.0,קשת 12,Other,22,2024-11-01,late_evening,11,1.0,0.03243697738466865,10.6,1,True
"('קשת 12', '2024-11-01', 91)",1,552.0,קשת 12,Other,22,2024-11-01,late_evening,9,1.0,0.28353702476202447,9.2,1,True
"('קשת 12', '2024-11-01', 92)",1,153.0,קשת 12,Other,23,2024-11-01,late_evening,3,1.0,0.11361851995337027,2.55,1,True
"('קשת 12', '2024-11-02', 3)",1,166.0,קשת 12,Other,1,2024-11-02,overnight,3,1.0,-0.09332873402697088,2.7666666666666666,1,True
"('קשת 12', '2024-11-02', 14)",4,468.0,קשת 12,Other,4,2024-11-02,overnight,8,4.0,-0.11525012871056287,1.95,4,True
"('קשת 12', '2024-11-02', 50)",1,289.0,קשת 12,Other,12,2024-11-02,afternoon,5,1.0,-0.07292434780461984,4.816666666666666,1,True
"('קשת 12', '2024-11-02', 69)",1,273.0,קשת 12,News,17,2024-11-02,early_evening,5,1.0,0.02924654149315786,4.55,1,True
"('קשת 12', '2024-11-02', 72)",1,374.0,קשת 12,News,18,2024-11-02,early_evening,6,1.0,0.030437376800756876,6.233333333333333,1,True
"('קשת 12', '2024-11-02', 74)",1,521.0,קשת 12,PrimeShow2,19,2024-11-02,early_evening,9,1.0,0.041663612231106456,8.683333333333334,1,True
"('קשת 12', '2024-11-02', 87)",1,566.0,קשת 12,Other,22,2024-11-02,late_evening,9,1.0,-0.049510537840674405,9.433333333333334,1,True
"('קשת 12', '2024-11-03', 6)",1,114.0,קשת 12,Other,2,2024-11-03,overnight,2,1.0,0.18510864023024115,1.9,1,True
"('קשת 12', '2024-11-03', 8)",1,98.0,קשת 12,Other,3,2024-11-03,overnight,2,1.0,0.08621004903191973,1.6333333333333333,1,True
"('קשת 12', '2024-11-03', 11)",2,161.0,קשת 12,Other,3,2024-11-03,overnight,3,2.0,0.1795599739263892,1.3416666666666668,2,True
"('קשת 12', '2024-11-03', 19)",1,109.0,קשת 12,Other,5,2024-11-03,overnight,2,1.0,0.09114829675185121,1.8166666666666667,1,True
"('קשת 12', '2024-11-03', 58)",1,324.0,קשת 12,News,16,2024-11-03,afternoon,5,1.0,0.022476790141555368,5.4,1,True
"('קשת 12', '2024-11-03', 63)",1,155.0,קשת 12,Other,17,2024-11-03,early_evening,3,1.0,0.0668748662966604,2.5833333333333335,1,True
"('קשת 12', '2024-11-03', 68)",1,498.0,קשת 12,Other,18,2024-11-03,early_evening,8,1.0,-0.06724132245285419,8.3,1,True
"('קשת 12', '2024-11-03', 81)",1,563.0,קשת 12,Other,22,2024-11-03,late_evening,9,1.0,0.03722958115756613,9.383333333333333,1,True
"('קשת 12', '2024-11-03', 85)",2,336.0,קשת 12,Other,23,2024-11-03,late_evening,6,2.0,0.49077101185546357,2.8,2,True
"('קשת 12', '2024-11-03', 87)",2,399.0,קשת 12,Other,23,2024-11-03,late_evening,7,2.0,0.05673282925184642,3.3249999999999997,2,True
"('קשת 12', '2024-11-04', 6)",1,103.0,קשת 12,Other,1,2024-11-04,overnight,2,1.0,0.1335533994246252,1.7166666666666666,1,True
"('קשת 12', '2024-11-04', 8)",2,167.0,קשת 12,Other,2,2024-11-04,overnight,3,2.0,0.21046189811278118,1.3916666666666666,2,True
"('קשת 12', '2024-11-04', 16)",2,238.0,קשת 12,Other,5,2024-11-04,overnight,4,2.0,0.10311932440525237,1.9833333333333334,2,True
"('קשת 12', '2024-11-04', 58)",1,434.0,קשת 12,News,16,2024-11-04,afternoon,7,1.0,-0.05274581242851889,7.233333333333333,1,True
"('קשת 12', '2024-11-04', 63)",1,150.0,קשת 12,Other,17,2024-11-04,early_evening,2,1.0,0.03552858388213523,2.5,1,True
"('קשת 12', '2024-11-04', 69)",1,638.0,קשת 12,Other,19,2024-11-04,early_evening,11,1.0,0.01594570738257045,10.633333333333333,1,True
"('קשת 12', '2024-11-04', 74)",1,652.0,קשת 12,News,20,2024-11-04,late_evening,11,1.0,0.07732895833324138,10.866666666666667,1,True
"('קשת 12', '2024-11-04', 85)",1,660.0,קשת 12,Other,22,2024-11-04,late_evening,11,1.0,0.33298362381265706,11.0,1,True
"('קשת 12', '2024-11-04', 86)",2,451.0,קשת 12,Other,23,2024-11-04,late_evening,8,2.0,-0.0013539553180192954,3.758333333333333,2,True
"('קשת 12', '2024-11-05', 3)",2,559.0,קשת 12,Other,1,2024-11-05,overnight,9,2.0,-0.3317537538903779,4.658333333333333,2,True
"('קשת 12', '2024-11-05', 7)",1,92.0,קשת 12,Other,3,2024-11-05,overnight,2,1.0,-0.030544765321858736,1.5333333333333334,1,True
"('קשת 12', '2024-11-05', 14)",1,194.0,קשת 12,Other,5,2024-11-05,overnight,3,1.0,0.04521191197286868,3.2333333333333334,1,True
"('קשת 12', '2024-11-05', 54)",2,453.0,קשת 12,Other,14,2024-11-05,afternoon,8,2.0,0.1128340475549183,3.775,2,True
"('קשת 12', '2024-11-05', 61)",1,427.0,קשת 12,News,16,2024-11-05,afternoon,7,1.0,0.05463142412854946,7.116666666666666,1,True
"('קשת 12', '2024-11-05', 67)",1,159.0,קשת 12,Other,17,2024-11-05,early_evening,3,1.0,-0.03678368214766541,2.65,1,True
"('קשת 12', '2024-11-05', 73)",1,659.0,קשת 12,Other,18,2024-11-05,early_evening,11,1.0,-0.05469562896105601,10.983333333333333,1,True
"('קשת 12', '2024-11-05', 80)",2,1186.0,קשת 12,PrimeShow2,20,2024-11-05,late_evening,20,2.0,0.131118136417515,9.883333333333333,2,True
"('קשת 12', '2024-11-05', 83)",2,1275.0,קשת 12,Other,21,2024-11-05,late_evening,21,2.0,0.1385952425003992,10.625,2,True
"('קשת 12', '2024-11-05', 88)",1,635.0,קשת 12,Other,22,2024-11-05,late_evening,11,1.0,0.13198078628872306,10.583333333333334,1,True
"('קשת 12', '2024-11-06', 3)",2,307.0,קשת 12,Other,0,2024-11-06,overnight,5,2.0,-0.23553543614789843,2.5583333333333336,2,True
"('קשת 12', '2024-11-06', 4)",2,204.0,קשת 12,Other,1,2024-11-06,overnight,3,2.0,0.0030472133278678162,1.7,2,True
"('קשת 12', '2024-11-06', 23)",1,437.0,קשת 12,Other,9,2024-11-06,morning,7,1.0,0.07511977668962622,7.283333333333333,1,True
"('קשת 12', '2024-11-06', 46)",1,148.0,קשת 12,Other,17,2024-11-06,early_evening,2,1.0,-0.05233902214004838,2.466666666666667,1,True
"('קשת 12', '2024-11-06', 51)",1,479.0,קשת 12,Other,19,2024-11-06,early_evening,8,1.0,-0.035162919722529384,7.983333333333333,1,True
"('קשת 12', '2024-11-06', 65)",1,617.0,קשת 12,Other,22,2024-11-06,late_evening,10,1.0,0.154545002910403,10.283333333333333,1,True
"('קשת 12', '2024-11-07', 11)",1,64.0,קשת 12,Other,4,2024-11-07,overnight,1,1.0,0.19979733296122243,1.0666666666666667,1,True
"('קשת 12', '2024-11-07', 15)",1,57.0,קשת 12,News,5,2024-11-07,overnight,1,1.0,0.030066688598783784,0.95,1,True
"('קשת 12', '2024-11-07', 57)",1,349.0,קשת 12,News,16,2024-11-07,afternoon,6,1.0,0.03797061800940147,5.816666666666666,1,True
"('קשת 12', '2024-11-07', 62)",1,155.0,קשת 12,Other,17,2024-11-07,early_evening,3,1.0,-0.07780107742327788,2.5833333333333335,1,True
"('קשת 12', '2024-11-07', 67)",1,435.0,קשת 12,Other,19,2024-11-07,early_evening,7,1.0,0.012146853052868292,7.25,1,True
"('קשת 12', '2024-11-07', 82)",1,570.0,קשת 12,Other,22,2024-11-07,late_evening,10,1.0,-0.09660283953471743,9.5,1,True
"('קשת 12', '2024-11-08', 3)",1,200.0,קשת 12,Other,1,2024-11-08,overnight,3,1.0,0.21314254956960516,3.3333333333333335,1,True
"('קשת 12', '2024-11-08', 4)",3,183.0,קשת 12,Other,1,2024-11-08,overnight,3,3.0,0.025897271951554897,1.0166666666666666,3,True
"('קשת 12', '2024-11-08', 8)",1,27.0,קשת 12,Other,2,2024-11-08,overnight,0,1.0,-0.6009186672930282,0.45,1,True
"('קשת 12', '2024-11-08', 9)",1,41.0,קשת 12,Other,3,2024-11-08,overnight,1,1.0,0.005151994909428112,0.6833333333333333,1,True
"('קשת 12', '2024-11-08', 35)",1,51.0,קשת 12,Other,11,2024-11-08,morning,1,1.0,-0.007626470761897212,0.85,1,True
"('קשת 12', '2024-11-08', 57)",1,22.0,קשת 12,Other,19,2024-11-08,early_evening,0,1.0,-0.13154098769663067,0.36666666666666664,1,True
"('קשת 12', '2024-11-08', 60)",1,369.0,קשת 12,PrimeShow2,20,2024-11-08,late_evening,6,1.0,0.0454178278106372,6.15,1,True
"('קשת 12', '2024-11-09', 3)",1,195.0,קשת 12,Other,1,2024-11-09,overnight,3,1.0,0.1282017981243192,3.25,1,True
"('קשת 12', '2024-11-09', 5)",1,97.0,קשת 12,Other,1,2024-11-09,overnight,2,1.0,0.18807345188724156,1.6166666666666667,1,True
"('קשת 12', '2024-11-09', 8)",2,174.0,קשת 12,Other,2,2024-11-09,overnight,3,2.0,0.16859475295670165,1.45,2,True
"('קשת 12', '2024-11-09', 11)",1,87.0,קשת 12,Other,3,2024-11-09,overnight,1,1.0,0.4429207550645267,1.45,1,True
"('קשת 12', '2024-11-09', 14)",1,128.0,קשת 12,Other,4,2024-11-09,overnight,2,1.0,0.4460256305390751,2.1333333333333333,1,True
"('קשת 12', '2024-11-09', 16)",1,77.0,קשת 12,Other,5,2024-11-09,overnight,1,1.0,0.05933943978630894,1.2833333333333334,1,True
"('קשת 12', '2024-11-09', 31)",1,82.0,קשת 12,News,8,2024-11-09,morning,1,1.0,-0.0053908486348764086,1.3666666666666667,1,True
"('קשת 12', '2024-11-09', 38)",1,254.0,קשת 12,Other,9,2024-11-09,morning,4,1.0,-0.1553858811106072,4.233333333333333,1,True
"('קשת 12', '2024-11-09', 70)",1,295.0,קשת 12,Other,16,2024-11-09,afternoon,5,1.0,0.09281524972409363,4.916666666666667,1,True
"('קשת 12', '2024-11-09', 75)",1,256.0,קשת 12,News,18,2024-11-09,early_evening,4,1.0,0.1675523920014446,4.266666666666667,1,True
"('קשת 12', '2024-11-09', 77)",1,475.0,קשת 12,PrimeShow2,19,2024-11-09,early_evening,8,1.0,0.11036687932509631,7.916666666666667,1,True
"('קשת 12', '2024-11-09', 91)",1,563.0,קשת 12,Other,22,2024-11-09,late_evening,9,1.0,-0.08665993314183118,9.383333333333333,1,True
"('קשת 12', '2024-11-09', 97)",1,527.0,קשת 12,Other,23,2024-11-09,late_evening,9,1.0,-0.04628645104593063,8.783333333333333,1,True
"('קשת 12', '2024-11-10', 4)",2,164.0,קשת 12,Other,1,2024-11-10,overnight,3,2.0,-0.05174638532498766,1.3666666666666667,2,True
"('קשת 12', '2024-11-10', 8)",2,171.0,קשת 12,Other,2,2024-11-10,overnight,3,2.0,0.06608718591115142,1.4249999999999998,2,True
"('קשת 12', '2024-11-10', 11)",1,99.0,קשת 12,Other,3,2024-11-10,overnight,2,1.0,0.018953495758994784,1.65,1,True
"('קשת 12', '2024-11-10', 13)",3,269.0,קשת 12,Other,4,2024-11-10,overnight,4,3.0,-0.37293066269911535,1.4944444444444445,3,True
"('קשת 12', '2024-11-10', 17)",1,150.0,קשת 12,Other,5,2024-11-10,overnight,2,1.0,0.008262647473893242,2.5,1,True
"('קשת 12', '2024-11-10', 60)",1,301.0,קשת 12,News,16,2024-11-10,afternoon,5,1.0,0.036984849349786436,5.016666666666667,1,True
"('קשת 12', '2024-11-10', 65)",1,159.0,קשת 12,Other,17,2024-11-10,early_evening,3,1.0,0.01550986004818418,2.65,1,True
"('קשת 12', '2024-11-10', 70)",1,481.0,קשת 12,Other,18,2024-11-10,early_evening,8,1.0,0.013727740080812775,8.016666666666667,1,True
"('קשת 12', '2024-11-10', 84)",1,610.0,קשת 12,Other,22,2024-11-10,late_evening,10,1.0,-0.07407205293603837,10.166666666666666,1,True
"('קשת 12', '2024-11-10', 89)",2,505.0,קשת 12,Other,23,2024-11-10,late_evening,8,2.0,0.07272316951911076,4.208333333333333,2,True
"('קשת 12', '2024-11-11', 5)",2,155.0,קשת 12,Other,1,2024-11-11,overnight,3,2.0,-0.15198116922791388,1.2916666666666667,2,True
"('קשת 12', '2024-11-11', 56)",1,315.0,קשת 12,News,16,2024-11-11,afternoon,5,1.0,0.09290736009082803,5.25,1,True
"('קשת 12', '2024-11-11', 61)",1,138.0,קשת 12,Other,17,2024-11-11,early_evening,2,1.0,0.07600377373133713,2.3,1,True
"('קשת 12', '2024-11-11', 66)",1,502.0,קשת 12,Other,18,2024-11-11,early_evening,8,1.0,-0.02171695242875718,8.366666666666667,1,True
"('קשת 12', '2024-11-11', 80)",2,589.0,קשת 12,Other,22,2024-11-11,late_evening,10,2.0,-0.07353869026859067,4.908333333333333,2,True
"('קשת 12', '2024-11-11', 84)",2,335.0,קשת 12,Other,23,2024-11-11,late_evening,6,2.0,-0.13225015288567113,2.7916666666666665,2,True
"('קשת 12', '2024-11-11', 86)",1,331.0,קשת 12,Other,23,2024-11-11,late_evening,6,1.0,0.21775647659909464,5.516666666666667,1,True
"('קשת 12', '2024-11-12', 10)",1,43.0,קשת 12,Other,2,2024-11-12,overnight,1,1.0,-0.03133615204894628,0.7166666666666667,1,True
"('קשת 12', '2024-11-12', 15)",1,42.0,קשת 12,Other,4,2024-11-12,overnight,1,1.0,-0.023509489227506338,0.7,1,True
"('קשת 12', '2024-11-12', 17)",2,148.0,קשת 12,Other,5,2024-11-12,overnight,2,2.0,0.012829228565720885,1.2333333333333334,2,True
"('קשת 12', '2024-11-12', 20)",1,85.0,קשת 12,Other,6,2024-11-12,morning,1,1.0,0.13137295132806803,1.4166666666666667,1,True
"('קשת 12', '2024-11-12', 59)",1,324.0,קשת 12,News,16,2024-11-12,afternoon,5,1.0,0.061385687040681855,5.4,1,True
"('קשת 12', '2024-11-12', 64)",1,167.0,קשת 12,Other,17,2024-11-12,early_evening,3,1.0,0.050299901202447955,2.783333333333333,1,True
"('קשת 12', '2024-11-12', 69)",1,574.0,קשת 12,Other,18,2024-11-12,early_evening,10,1.0,-0.11847700223254001,9.566666666666666,1,True
"('קשת 12', '2024-11-12', 82)",3,1369.0,קשת 12,Other,21,2024-11-12,late_evening,23,3.0,-0.7160190823884535,7.605555555555555,3,True
"('קשת 12', '2024-11-13', 54)",2,362.0,קשת 12,Other,14,2024-11-13,afternoon,6,2.0,0.015325832494425345,3.0166666666666666,2,True
"('קשת 12', '2024-11-13', 60)",1,389.0,קשת 12,News,16,2024-11-13,afternoon,6,1.0,0.04863568116550125,6.483333333333333,1,True
"('קשת 12', '2024-11-13', 69)",1,585.0,קשת 12,Other,18,2024-11-13,early_evening,10,1.0,0.013673603494876299,9.75,1,True
"('קשת 12', '2024-11-13', 81)",1,596.0,קשת 12,Other,22,2024-11-13,late_evening,10,1.0,0.17497334609903914,9.933333333333334,1,True
"('קשת 12', '2024-11-13', 83)",1,497.0,קשת 12,Other,22,2024-11-13,late_evening,8,1.0,0.2804851451127975,8.283333333333333,1,True
"('קשת 12', '2024-11-13', 85)",2,280.0,קשת 12,Other,23,2024-11-13,late_evening,5,2.0,-0.2062052679070104,2.333333333333333,2,True
"('קשת 12', '2024-11-14', 63)",1,305.0,קשת 12,News,16,2024-11-14,afternoon,5,1.0,0.17643205295006587,5.083333333333333,1,True
"('קשת 12', '2024-11-14', 69)",1,133.0,קשת 12,Other,17,2024-11-14,early_evening,2,1.0,-0.009838457536085567,2.216666666666667,1,True
"('קשת 12', '2024-11-14', 74)",1,508.0,קשת 12,Other,18,2024-11-14,early_evening,8,1.0,-0.16850977259510364,8.466666666666667,1,True
"('קשת 12', '2024-11-14', 88)",1,605.0,קשת 12,Other,22,2024-11-14,late_evening,10,1.0,0.0464923075051042,10.083333333333334,1,True
"('קשת 12', '2024-11-15', 1)",2,327.0,קשת 12,Other,0,2024-11-15,overnight,5,2.0,0.12527061351805152,2.725,2,True
"('קשת 12', '2024-11-15', 5)",1,77.0,קשת 12,Other,1,2024-11-15,overnight,1,1.0,-0.09949915441005887,1.2833333333333334,1,True
"('קשת 12', '2024-11-15', 7)",1,69.0,קשת 12,Other,2,2024-11-15,overnight,1,1.0,-0.11398163994985573,1.15,1,True
"('קשת 12', '2024-11-15', 43)",1,229.0,קשת 12,Other,11,2024-11-15,morning,4,1.0,0.10558591856647824,3.816666666666667,1,True
"('קשת 12', '2024-11-15', 48)",1,73.0,קשת 12,Other,12,2024-11-15,afternoon,1,1.0,-0.2026137526635086,1.2166666666666666,1,True
"('קשת 12', '2024-11-15', 71)",2,514.0,קשת 12,Other,18,2024-11-15,early_evening,9,2.0,0.02310780630176279,4.283333333333333,2,True
"('קשת 12', '2024-11-15', 76)",1,71.0,קשת 12,Other,19,2024-11-15,early_evening,1,1.0,-0.08651364980203585,1.1833333333333333,1,True
"('קשת 12', '2024-11-15', 85)",1,590.0,קשת 12,Other,22,2024-11-15,late_evening,10,1.0,0.17637858085613475,9.833333333333334,1,True
"('קשת 12', '2024-11-15', 88)",1,480.0,קשת 12,Other,22,2024-11-15,late_evening,8,1.0,0.3618222444521737,8.0,1,True
"('קשת 12', '2024-11-15', 89)",2,646.0,קשת 12,Other,23,2024-11-15,late_evening,11,2.0,-0.6578580729306414,5.383333333333333,2,True
"('קשת 12', '2024-11-16', 1)",1,124.0,קשת 12,Other,0,2024-11-16,overnight,2,1.0,0.35114590245958677,2.066666666666667,1,True
"('קשת 12', '2024-11-16', 2)",1,219.0,קשת 12,Other,1,2024-11-16,overnight,4,1.0,0.2688629928361575,3.65,1,True
"('קשת 12', '2024-11-16', 4)",1,60.0,קשת 12,Other,1,2024-11-16,overnight,1,1.0,-0.12325131695035654,1.0,1,True
"('קשת 12', '2024-11-16', 13)",1,77.0,קשת 12,Other,4,2024-11-16,overnight,1,1.0,-0.02580788395587259,1.2833333333333334,1,True
"('קשת 12', '2024-11-16', 28)",1,56.0,קשת 12,PrimeShow2,8,2024-11-16,morning,1,1.0,-0.14652741623904653,0.9333333333333333,1,True
"('קשת 12', '2024-11-16', 33)",1,283.0,קשת 12,Other,9,2024-11-16,morning,5,1.0,0.04848596932495525,4.716666666666667,1,True
"('קשת 12', '2024-11-16', 39)",1,336.0,קשת 12,Other,10,2024-11-16,morning,6,1.0,-0.17737927443415613,5.6,1,True
"('קשת 12', '2024-11-16', 45)",1,278.0,קשת 12,Other,11,2024-11-16,morning,5,1.0,0.1624691132407758,4.633333333333334,1,True
"('קשת 12', '2024-11-16', 54)",2,277.0,קשת 12,PrimeShow2,13,2024-11-16,afternoon,5,2.0,-0.15795389960195774,2.3083333333333336,2,True
"('קשת 12', '2024-11-16', 65)",1,279.0,קשת 12,Other,16,2024-11-16,afternoon,5,1.0,-0.04964912485600111,4.65,1,True
"('קשת 12', '2024-11-16', 70)",1,266.0,קשת 12,News,18,2024-11-16,early_evening,4,1.0,0.1165122131742822,4.433333333333334,1,True
"('קשת 12', '2024-11-16', 72)",1,549.0,קשת 12,PrimeShow2,19,2024-11-16,early_evening,9,1.0,0.03367260224917934,9.15,1,True
"('קשת 12', '2024-11-16', 76)",1,175.0,קשת 12,Other,19,2024-11-16,early_evening,3,1.0,0.05679107801670022,2.9166666666666665,1,True
"('קשת 12', '2024-11-16', 86)",1,579.0,קשת 12,Other,22,2024-11-16,late_evening,10,1.0,0.04806534297315601,9.65,1,True
"('קשת 12', '2024-11-16', 90)",1,356.0,קשת 12,Other,23,2024-11-16,late_evening,6,1.0,0.2839171875761118,5.933333333333334,1,True
"('קשת 12', '2024-11-16', 93)",1,423.0,קשת 12,Other,23,2024-11-16,late_evening,7,1.0,0.35998611242117573,7.05,1,True
"('קשת 12', '2024-11-17', 8)",2,127.0,קשת 12,Other,3,2024-11-17,overnight,2,2.0,-0.09437561174227882,1.0583333333333333,2,True
"('קשת 12', '2024-11-17', 14)",1,67.0,קשת 12,Other,5,2024-11-17,overnight,1,1.0,0.030066688598783784,1.1166666666666667,1,True
"('קשת 12', '2024-11-17', 58)",1,249.0,קשת 12,News,16,2024-11-17,afternoon,4,1.0,-0.013794716677850236,4.15,1,True
"('קשת 12', '2024-11-17', 63)",1,131.0,קשת 12,Other,17,2024-11-17,early_evening,2,1.0,-0.028075112349786734,2.183333333333333,1,True
"('קשת 12', '2024-11-17', 68)",1,626.0,קשת 12,Other,18,2024-11-17,early_evening,10,1.0,-0.04095636399171358,10.433333333333334,1,True
"('קשת 12', '2024-11-17', 81)",2,1009.0,קשת 12,Other,22,2024-11-17,late_evening,17,2.0,-0.061526061216991446,8.408333333333333,2,True
"('קשת 12', '2024-11-18', 17)",1,70.0,קשת 12,Other,5,2024-11-18,overnight,1,1.0,-0.35279055655718977,1.1666666666666667,1,True
"('קשת 12', '2024-11-18', 61)",1,193.0,קשת 12,News,16,2024-11-18,afternoon,3,1.0,0.0292565569359456,3.216666666666667,1,True
"('קשת 12', '2024-11-18', 66)",1,139.0,קשת 12,Other,17,2024-11-18,early_evening,2,1.0,0.02657080740760915,2.316666666666667,1,True
"('קשת 12', '2024-11-18', 71)",1,529.0,קשת 12,Other,18,2024-11-18,early_evening,9,1.0,-0.0705810648055411,8.816666666666666,1,True
"('קשת 12', '2024-11-18', 86)",1,651.0,קשת 12,Other,22,2024-11-18,late_evening,11,1.0,-0.07964478083884492,10.85,1,True
"('קשת 12', '2024-11-18', 88)",2,402.0,קשת 12,Other,23,2024-11-18,late_evening,7,2.0,-0.17356463685667856,3.35,2,True
"('קשת 12', '2024-11-19', 4)",2,301.0,קשת 12,Other,1,2024-11-19,overnight,5,2.0,0.13286356797401638,2.5083333333333333,2,True
"('קשת 12', '2024-11-19', 7)",1,69.0,קשת 12,Other,2,2024-11-19,overnight,1,1.0,0.11069363070547972,1.15,1,True
"('קשת 12', '2024-11-19', 15)",1,69.0,קשת 12,Other,4,2024-11-19,overnight,1,1.0,1.0407615937343997,1.15,1,True
"('קשת 12', '2024-11-19', 17)",1,109.0,קשת 12,Other,5,2024-11-19,overnight,2,1.0,0.00919969689842387,1.8166666666666667,1,True
"('קשת 12', '2024-11-19', 58)",1,342.0,קשת 12,News,16,2024-11-19,afternoon,6,1.0,-0.007658849650087254,5.7,1,True
"('קשת 12', '2024-11-19', 63)",1,158.0,קשת 12,Other,17,2024-11-19,early_evening,3,1.0,-0.01644173975841818,2.6333333333333333,1,True
"('קשת 12', '2024-11-19', 68)",1,644.0,קשת 12,Other,18,2024-11-19,early_evening,11,1.0,0.043126753218827626,10.733333333333333,1,True
"('קשת 12', '2024-11-19', 81)",1,563.0,קשת 12,Other,22,2024-11-19,late_evening,9,1.0,0.06556253630888047,9.383333333333333,1,True
"('קשת 12', '2024-11-19', 89)",2,308.0,קשת 12,Other,23,2024-11-19,late_evening,5,2.0,0.03694447654254346,2.5666666666666664,2,True
"('קשת 12', '2024-11-20', 6)",1,109.0,קשת 12,Other,1,2024-11-20,overnight,2,1.0,0.017019005169594606,1.8166666666666667,1,True
"('קשת 12', '2024-11-20', 8)",2,137.0,קשת 12,Other,2,2024-11-20,overnight,2,2.0,-0.11308100767997384,1.1416666666666666,2,True
"('קשת 12', '2024-11-20', 11)",1,86.0,קשת 12,Other,3,2024-11-20,overnight,1,1.0,-0.020726130517116855,1.4333333333333333,1,True
"('קשת 12', '2024-11-20', 15)",1,42.0,קשת 12,Other,5,2024-11-20,overnight,1,1.0,0.13907157300013803,0.7,1,True
"('קשת 12', '2024-11-20', 17)",2,207.0,קשת 12,Other,5,2024-11-20,overnight,3,2.0,-0.2749326092124385,1.725,2,True
"('קשת 12', '2024-11-20', 62)",1,292.0,קשת 12,News,16,2024-11-20,afternoon,5,1.0,-0.0370715687134411,4.866666666666666,1,True
"('קשת 12', '2024-11-20', 67)",1,135.0,קשת 12,Other,17,2024-11-20,early_evening,2,1.0,0.011751869905854816,2.25,1,True
"('קשת 12', '2024-11-20', 72)",1,501.0,קשת 12,Other,18,2024-11-20,early_evening,8,1.0,-0.03829616499252057,8.35,1,True
"('קשת 12', '2024-11-20', 86)",1,579.0,קשת 12,Other,21,2024-11-20,late_evening,10,1.0,-0.020824816095018378,9.65,1,True
"('קשת 12', '2024-11-20', 90)",1,76.0,קשת 12,Other,22,2024-11-20,late_evening,1,1.0,0.42442539028089327,1.2666666666666666,1,True
"('קשת 12', '2024-11-20', 91)",2,371.0,קשת 12,Other,23,2024-11-20,late_evening,6,2.0,-0.05653992822951435,3.091666666666667,2,True
"('קשת 12', '2024-11-21', 9)",1,70.0,קשת 12,Other,2,2024-11-21,overnight,1,1.0,-0.05681901166936531,1.1666666666666667,1,True
"('קשת 12', '2024-11-21', 16)",1,99.0,קשת 12,Other,5,2024-11-21,overnight,2,1.0,-0.37343743085468445,1.65,1,True
"('קשת 12', '2024-11-21', 18)",1,159.0,קשת 12,Other,5,2024-11-21,overnight,3,1.0,-0.14634576215787423,2.65,1,True
"('קשת 12', '2024-11-21', 60)",1,269.0,קשת 12,News,16,2024-11-21,afternoon,4,1.0,0.057711632564569335,4.483333333333333,1,True
"('קשת 12', '2024-11-21', 65)",1,147.0,קשת 12,Other,17,2024-11-21,early_evening,2,1.0,0.04136422753592441,2.45,1,True
